,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,DC_NAME,PRICE,CURRENCY
762,.1~763,763,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
763,.1~764,764,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
764,.1~765,765,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
765,.1~766,766,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
766,.1~767,767,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
767,.1~768,768,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
768,.1~769,769,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
769,.1~770,770,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
770,.1~771,771,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
771,.1~772,772,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F02,500g Blueberry Muesli,14,Indept. grocers,6.00,EUR
772,.1~773,773,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
773,.1~774,774,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
774,.1~775,775,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
775,.1~776,776,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
776,.1~777,777,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
777,.1~778,778,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
778,.1~779,779,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
779,.1~780,780,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
780,.1~781,781,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
781,.1~782,782,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
782,.1~783,783,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
783,.1~784,784,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
784,.1~785,785,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
785,.1~786,786,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
786,.1~787,787,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
787,.1~788,788,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
788,.1~789,789,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
789,.1~790,790,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
790,.1~791,791,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
791,.1~792,792,C2,02,13,02/13,2024-02-02T00:00:00,7,33,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
792,.1~793,793,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
793,.1~794,794,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
794,.1~795,795,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
795,.1~796,796,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
796,.1~797,797,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
797,.1~798,798,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
798,.1~799,799,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
799,.1~800,800,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
800,.1~801,801,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
801,.1~802,802,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
802,.1~803,803,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
803,.1~804,804,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
804,.1~805,805,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
805,.1~806,806,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
806,.1~807,807,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
807,.1~808,808,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
808,.1~809,809,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
809,.1~810,810,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
810,.1~811,811,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
811,.1~812,812,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
812,.1~813,813,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
813,.1~814,814,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
814,.1~815,815,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
815,.1~816,816,C2,02,14,02/14,2024-02-03T00:00:00,7,34,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
816,.1~817,817,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
817,.1~818,818,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
818,.1~819,819,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
819,.1~820,820,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
820,.1~821,821,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
821,.1~822,822,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
822,.1~823,823,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
823,.1~824,824,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
824,.1~825,825,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
825,.1~826,826,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
826,.1~827,827,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
827,.1~828,828,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
828,.1~829,829,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
829,.1~830,830,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
830,.1~831,831,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
831,.1~832,832,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
832,.1~833,833,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
833,.1~834,834,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
834,.1~835,835,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
835,.1~836,836,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
836,.1~837,837,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
837,.1~838,838,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
838,.1~839,839,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
839,.1~840,840,C2,02,15,02/15,2024-02-04T00:00:00,7,35,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
840,.1~841,841,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
841,.1~842,842,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
842,.1~843,843,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
843,.1~844,844,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
844,.1~845,845,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
845,.1~846,846,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
846,.1~847,847,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
847,.1~848,848,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
848,.1~849,849,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
849,.1~850,850,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
850,.1~851,851,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
851,.1~852,852,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
852,.1~853,853,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
853,.1~854,854,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
854,.1~855,855,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
855,.1~856,856,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
856,.1~857,857,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
857,.1~858,858,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
858,.1~859,859,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
859,.1~860,860,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
860,.1~861,861,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
861,.1~862,862,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
862,.1~863,863,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
863,.1~864,864,C2,02,16,02/16,2024-02-05T00:00:00,8,36,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
864,.1~865,865,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
865,.1~866,866,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
866,.1~867,867,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
867,.1~868,868,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
868,.1~869,869,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
869,.1~870,870,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
870,.1~871,871,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
871,.1~872,872,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
872,.1~873,873,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
873,.1~874,874,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
874,.1~875,875,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
875,.1~876,876,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
876,.1~877,877,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
877,.1~878,878,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
878,.1~879,879,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
879,.1~880,880,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
880,.1~881,881,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
881,.1~882,882,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
882,.1~883,883,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
883,.1~884,884,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
884,.1~885,885,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
885,.1~886,886,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
886,.1~887,887,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
887,.1~888,888,C2,02,17,02/17,2024-02-06T00:00:00,8,37,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
888,.1~889,889,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
889,.1~890,890,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
890,.1~891,891,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
891,.1~892,892,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
892,.1~893,893,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
893,.1~894,894,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
894,.1~895,895,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
895,.1~896,896,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
896,.1~897,897,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
897,.1~898,898,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
898,.1~899,899,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
899,.1~900,900,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
900,.1~901,901,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
901,.1~902,902,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
902,.1~903,903,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
903,.1~904,904,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
904,.1~905,905,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
905,.1~906,906,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
906,.1~907,907,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
907,.1~908,908,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
908,.1~909,909,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
909,.1~910,910,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
910,.1~911,911,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
911,.1~912,912,C2,02,18,02/18,2024-02-07T00:00:00,8,38,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
912,.1~913,913,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
913,.1~914,914,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
914,.1~915,915,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
915,.1~916,916,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
916,.1~917,917,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
917,.1~918,918,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
918,.1~919,919,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
919,.1~920,920,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
920,.1~921,921,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
921,.1~922,922,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
922,.1~923,923,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
923,.1~924,924,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
924,.1~925,925,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
925,.1~926,926,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
926,.1~927,927,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
927,.1~928,928,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
928,.1~929,929,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
929,.1~930,930,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
930,.1~931,931,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
931,.1~932,932,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
932,.1~933,933,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
933,.1~934,934,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
934,.1~935,935,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
935,.1~936,936,C2,02,19,02/19,2024-02-08T00:00:00,8,39,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
936,.1~937,937,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
937,.1~938,938,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
938,.1~939,939,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
939,.1~940,940,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
940,.1~941,941,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
941,.1~942,942,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
942,.1~943,943,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
943,.1~944,944,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
944,.1~945,945,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
945,.1~946,946,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
946,.1~947,947,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
947,.1~948,948,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
948,.1~949,949,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
949,.1~950,950,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
950,.1~951,951,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
951,.1~952,952,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
952,.1~953,953,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
