,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
87,.1~88,88,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13486,3,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1049,1049,ST,6.38,6692.62,1458.11,EUR,5234.51000,0.78
88,.1~89,89,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13484,3,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1094,1094,ST,6.38,6979.72,1520.66,EUR,5459.06000,0.78
89,.1~90,90,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13484,2,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1024,1024,ST,6.38,6533.12,1423.36,EUR,5109.76000,0.78
90,.1~91,91,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13484,1,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,899,899,ST,6.38,5735.62,1249.61,EUR,4486.01000,0.78
91,.1~92,92,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13479,4,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1060,1060,ST,6.38,6762.80,1473.40,EUR,5289.40000,0.78
92,.1~93,93,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13479,2,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,933,933,ST,6.38,5952.54,1296.87,EUR,4655.67000,0.78
93,.1~94,94,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13479,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1093,1093,ST,6.38,6973.34,1519.27,EUR,5454.07000,0.78
94,.1~95,95,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13503,1,02,Bavaria,South,MÜNCHEN,Germany,80339,80194,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,631,631,ST,7.48,4719.88,776.13,EUR,3943.75000,0.84
95,.1~96,96,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13501,1,02,Saxony,North,LEIPZIG,Germany,04109,80274,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,637,637,ST,7.48,4764.76,783.51,EUR,3981.25000,0.84
96,.1~97,97,C2,01,09,01/09,2024-01-09T00:00:00,2,9,13499,1,02,Saxony-Anhalt,North,PEIßEN,Germany,06188,80281,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,694,694,ST,7.48,5191.12,853.62,EUR,4337.50000,0.84
97,.1~98,98,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13523,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,686,686,ST,6.91,4740.26,1564.08,EUR,3176.18000,0.67
98,.1~99,99,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13512,1,02,Baden-Wurttemberg,South,NEU-ULM,Germany,89231,80101,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,1026,1026,ST,6.91,7089.66,2339.28,EUR,4750.38000,0.67
99,.1~100,100,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13512,3,02,Baden-Wurttemberg,South,NEU-ULM,Germany,89231,80101,10,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1066,1066,ST,6.06,6459.96,1481.74,EUR,4978.22000,0.77
100,.1~101,101,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13523,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1031,1031,ST,6.06,6247.86,1433.09,EUR,4814.77000,0.77
101,.1~102,102,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13523,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,933,933,ST,6.06,5653.98,1296.87,EUR,4357.11000,0.77
102,.1~103,103,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13512,2,02,Baden-Wurttemberg,South,NEU-ULM,Germany,89231,80101,10,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,938,938,ST,6.06,5684.28,1303.82,EUR,4380.46000,0.77
103,.1~104,104,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13514,1,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,1116,1116,ST,5.90,6584.40,1004.40,EUR,5580.00000,0.85
104,.1~105,105,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13510,1,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,1118,1118,ST,5.90,6596.20,1006.20,EUR,5590.00000,0.85
105,.1~106,106,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13519,4,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,982,982,ST,6.23,6117.86,1207.86,EUR,4910.00000,0.80
106,.1~107,107,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13519,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1037,1037,ST,6.23,6460.51,1275.51,EUR,5185.00000,0.80
107,.1~108,108,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13516,3,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,839,839,ST,7.27,6099.53,1912.92,EUR,4186.61000,0.69
108,.1~109,109,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13516,2,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,874,874,ST,7.27,6353.98,1992.72,EUR,4361.26000,0.69
109,.1~110,110,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13516,1,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,947,947,ST,7.27,6884.69,2159.16,EUR,4725.53000,0.69
110,.1~111,111,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13519,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,961,961,ST,7.27,6986.47,2191.08,EUR,4795.39000,0.69
111,.1~112,112,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13519,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,820,820,ST,7.27,5961.40,1869.60,EUR,4091.80000,0.69
112,.1~113,113,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13521,3,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,926,926,ST,7.27,6732.02,2111.28,EUR,4620.74000,0.69
113,.1~114,114,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13521,2,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,932,932,ST,7.27,6775.64,2124.96,EUR,4650.68000,0.69
114,.1~115,115,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13514,2,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,987,987,ST,7.27,7175.49,2250.36,EUR,4925.13000,0.69
115,.1~116,116,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13516,4,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,860,860,ST,6.38,5486.80,1195.40,EUR,4291.40000,0.78
116,.1~117,117,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13510,2,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,956,956,ST,6.38,6099.28,1328.84,EUR,4770.44000,0.78
117,.1~118,118,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13510,3,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,963,963,ST,6.38,6143.94,1338.57,EUR,4805.37000,0.78
118,.1~119,119,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13510,4,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,977,977,ST,6.38,6233.26,1358.03,EUR,4875.23000,0.78
119,.1~120,120,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13514,3,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1018,1018,ST,6.38,6494.84,1415.02,EUR,5079.82000,0.78
120,.1~121,121,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13521,1,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,932,932,ST,6.38,5946.16,1295.48,EUR,4650.68000,0.78
121,.1~122,122,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13528,1,02,Nrth Rhine Westfalia,West,CASTROP-RAUXEL,Germany,44579,80234,14,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,573,573,ST,7.08,4056.84,515.70,EUR,3541.14000,0.87
122,.1~123,123,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13526,1,02,Mecklenburg-Vorpomm.,North,PRENZLAU,Germany,17291,80219,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,592,592,ST,7.48,4428.16,728.16,EUR,3700.00000,0.84
123,.1~124,124,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13530,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44145,80235,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,553,553,ST,7.48,4136.44,680.19,EUR,3456.25000,0.84
124,.1~125,125,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13532,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60313,80207,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,594,594,ST,7.48,4443.12,730.62,EUR,3712.50000,0.84
125,.1~126,126,C2,01,10,01/10,2024-01-10T00:00:00,2,10,13534,1,02,Nrth Rhine Westfalia,West,BIELEFELD,Germany,33719,80230,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,705,705,ST,7.48,5273.40,867.15,EUR,4406.25000,0.84
126,.1~127,127,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13536,1,02,Hessen,South,MAGDEBURG,Germany,39118,80106,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,958,958,ST,6.91,6619.78,2184.24,EUR,4435.54000,0.67
127,.1~128,128,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13536,2,02,Hessen,South,MAGDEBURG,Germany,39118,80106,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,782,782,ST,6.91,5403.62,1782.96,EUR,3620.66000,0.67
128,.1~129,129,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13536,3,02,Hessen,South,MAGDEBURG,Germany,39118,80106,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,882,882,ST,6.91,6094.62,2010.96,EUR,4083.66000,0.67
129,.1~130,130,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13564,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,930,930,ST,6.91,6426.30,2120.40,EUR,4305.90000,0.67
130,.1~131,131,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13564,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,981,981,ST,6.91,6778.71,2236.68,EUR,4542.03000,0.67
131,.1~132,132,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13564,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,607,607,ST,6.06,3678.42,843.73,EUR,2834.69000,0.77
132,.1~133,133,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13550,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,990,990,ST,5.90,5841.00,891.00,EUR,4950.00000,0.85
133,.1~134,134,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13545,1,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,1150,1150,ST,5.90,6785.00,1035.00,EUR,5750.00000,0.85
134,.1~135,135,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13547,3,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,994,994,ST,5.90,5864.60,894.60,EUR,4970.00000,0.85
135,.1~136,136,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13538,2,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,1189,1189,ST,5.90,7015.10,1070.10,EUR,5945.00000,0.85
136,.1~137,137,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13545,3,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1043,1043,ST,6.23,6497.89,1282.89,EUR,5215.00000,0.80
137,.1~138,138,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13547,2,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,915,915,ST,6.23,5700.45,1125.45,EUR,4575.00000,0.80
138,.1~139,139,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13543,3,02,Saxony-Anhalt,North,GÜNTHERSDORF,Germany,06254,80167,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1073,1073,ST,6.23,6684.79,1319.79,EUR,5365.00000,0.80
139,.1~140,140,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13550,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1086,1086,ST,6.23,6765.78,1335.78,EUR,5430.00000,0.80
140,.1~141,141,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13540,4,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1061,1061,ST,6.23,6610.03,1305.03,EUR,5305.00000,0.80
141,.1~142,142,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13550,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,875,875,ST,7.27,6361.25,1995.00,EUR,4366.25000,0.69
142,.1~143,143,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13550,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,945,945,ST,7.27,6870.15,2154.60,EUR,4715.55000,0.69
143,.1~144,144,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13552,1,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,912,912,ST,7.27,6630.24,2079.36,EUR,4550.88000,0.69
144,.1~145,145,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13552,2,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,746,746,ST,7.27,5423.42,1700.88,EUR,3722.54000,0.69
145,.1~146,146,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13547,1,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,807,807,ST,7.27,5866.89,1839.96,EUR,4026.93000,0.69
146,.1~147,147,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13545,4,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,890,890,ST,7.27,6470.30,2029.20,EUR,4441.10000,0.69
147,.1~148,148,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13543,1,02,Saxony-Anhalt,North,GÜNTHERSDORF,Germany,06254,80167,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,899,899,ST,7.27,6535.73,2049.72,EUR,4486.01000,0.69
148,.1~149,149,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13538,1,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1078,1078,ST,6.38,6877.64,1498.42,EUR,5379.22000,0.78
149,.1~150,150,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13538,3,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1121,1121,ST,6.38,7151.98,1558.19,EUR,5593.79000,0.78
150,.1~151,151,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13538,4,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,960,960,ST,6.38,6124.80,1334.40,EUR,4790.40000,0.78
151,.1~152,152,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13540,1,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1081,1081,ST,6.38,6896.78,1502.59,EUR,5394.19000,0.78
152,.1~153,153,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13540,2,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1118,1118,ST,6.38,7132.84,1554.02,EUR,5578.82000,0.78
153,.1~154,154,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13540,3,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,857,857,ST,6.38,5467.66,1191.23,EUR,4276.43000,0.78
154,.1~155,155,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13543,2,02,Saxony-Anhalt,North,GÜNTHERSDORF,Germany,06254,80167,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1002,1002,ST,6.38,6392.76,1392.78,EUR,4999.98000,0.78
155,.1~156,156,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13545,2,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1081,1081,ST,6.38,6896.78,1502.59,EUR,5394.19000,0.78
156,.1~157,157,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13562,1,02,Nrth Rhine Westfalia,West,NEUSS,Germany,41460,80253,14,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,649,649,ST,7.08,4594.92,584.10,EUR,4010.82000,0.87
157,.1~158,158,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13554,1,02,Saxony,North,DRESDEN,Germany,01139,80272,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,689,689,ST,7.48,5153.72,847.47,EUR,4306.25000,0.84
158,.1~159,159,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13556,1,02,Nrth Rhine Westfalia,West,REMSCHEID,Germany,42853,80256,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,654,654,ST,7.48,4891.92,804.42,EUR,4087.50000,0.84
159,.1~160,160,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13558,1,02,Nrth Rhine Westfalia,West,KÖLN,Germany,50997,80247,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,681,681,ST,7.48,5093.88,837.63,EUR,4256.25000,0.84
160,.1~161,161,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13560,1,02,Lower Saxony,North,GARBSEN,Germany,30823,80221,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,701,701,ST,7.48,5243.48,862.23,EUR,4381.25000,0.84
161,.1~162,162,C2,01,11,01/11,2024-01-11T00:00:00,3,11,13563,1,02,Bavaria,South,INGOLSTADT,Germany,85049,80185,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,643,643,ST,7.48,4809.64,790.89,EUR,4018.75000,0.84
162,.1~163,163,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13575,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,934,934,ST,6.91,6453.94,2129.52,EUR,4324.42000,0.67
163,.1~164,164,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13575,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,1037,1037,ST,6.91,7165.67,2364.36,EUR,4801.31000,0.67
164,.1~165,165,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13575,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,839,839,ST,6.91,5797.49,1912.92,EUR,3884.57000,0.67
165,.1~166,166,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13582,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,879,879,ST,6.91,6073.89,2004.12,EUR,4069.77000,0.67
166,.1~167,167,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13582,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,841,841,ST,6.91,5811.31,1917.48,EUR,3893.83000,0.67
167,.1~168,168,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13582,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,901,901,ST,6.91,6225.91,2054.28,EUR,4171.63000,0.67
168,.1~169,169,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13565,3,02,Bavaria,South,MÜNCHEN,Germany,80993,80103,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,997,997,ST,6.91,6889.27,2273.16,EUR,4616.11000,0.67
169,.1~170,170,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13565,2,02,Bavaria,South,MÜNCHEN,Germany,80993,80103,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,811,811,ST,6.91,5604.01,1849.08,EUR,3754.93000,0.67
170,.1~171,171,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13565,1,02,Bavaria,South,MÜNCHEN,Germany,80993,80103,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,871,871,ST,6.91,6018.61,1985.88,EUR,4032.73000,0.67
171,.1~172,172,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13567,1,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,1144,1144,ST,5.90,6749.60,1029.60,EUR,5720.00000,0.85
172,.1~173,173,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13573,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,915,915,ST,5.90,5398.50,823.50,EUR,4575.00000,0.85
173,.1~174,174,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13570,2,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,924,924,ST,6.23,5756.52,1136.52,EUR,4620.00000,0.80
174,.1~175,175,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13570,1,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,994,994,ST,6.23,6192.62,1222.62,EUR,4970.00000,0.80
175,.1~176,176,C2,01,12,01/12,2024-01-12T00:00:00,3,12,13569,4,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,901,901,ST,6.23,5613.23,1108.23,EUR,4505.00000,0.80
